wavelength_nm,data_source,fresh_run,target_cp_power,same_spin_leakage_power,total_power,L_fraction_under_R_in,R_fraction_under_R_in,DoCP_RminusL,conversion_to_leakage_ratio,status,x_run_fsp_path,y_run_fsp_path,optional_reverse_channel,notes
447.0,BW1R_context_reused_csv,false,0.742510027913,0.032496678205,0.775006706118,0.958069165146,0.041930834854,-0.916138330292,22.8487977519,PASS,,,,
447.25,BW1R2_fresh_fdtd,true,0.544799159655,0.0352813334376,0.580080493093,0.939178555635,0.0608214443646,-0.878357111271,15.4415694242,BORDERLINE,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p25NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p25NM_YIN.fsp,0.330653585919,L_out dominant but ratio < existing B4 soft threshold
447.5,BW1R_context_reused_csv,false,0.372847793907,0.0357187083584,0.408566502265,0.912575533823,0.0874244661771,-0.825151067646,10.4384455946,BORDERLINE,,,,
447.75,BW1R2_fresh_fdtd,true,0.271333202,0.0336635543174,0.304996756317,0.889626516938,0.110373483062,-0.779253033876,8.06014716812,BORDERLINE,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p75NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p75NM_YIN.fsp,0.306920986972,L_out dominant but ratio < existing B4 soft threshold
448.0,BW1R_context_reused_csv,false,0.267805154613,0.0294288860722,0.297234040685,0.90099086227,0.0990091377298,-0.80198172454,9.10007786078,BORDERLINE,,,,
448.25,BW1R2_fresh_fdtd,true,0.364124386428,0.0236983824431,0.387822768871,0.938893782559,0.0611062174408,-0.877787565118,15.3649468398,BORDERLINE,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p25NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p25NM_YIN.fsp,0.273479849785,L_out dominant but ratio < existing B4 soft threshold
448.5,BW1R_context_reused_csv,false,0.536026961188,0.0173618791421,0.55338884033,0.968626257205,0.0313737427949,-0.93725251441,30.8737871518,PASS,,,,
448.75,BW1R2_fresh_fdtd,true,0.740859324425,0.0113230240238,0.752182348448,0.98494643746,0.0150535625399,-0.96989287492,65.429457967,PASS,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p75NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p75NM_YIN.fsp,0.259810009346,ratio >= existing B4 soft threshold
449.0,BW1R_context_reused_csv,false,0.930748584293,0.00632747527474,0.937076059568,0.993247639602,0.00675236039821,-0.986495279204,147.096360536,PASS,,,,
