candidate_id,wavelength_nm,source_position_label,source_x_nm,source_y_nm,q_nm,cone_half_angle_deg,R_power_incoh,L_power_incoh,L_fraction_incoh,DoCP_RminusL_incoh,total_cone_power_incoh,status
BW2_J1J2_D194_T90_PSI99_H525,453.0,center,0.0,0.0,107.9769465,5.0,1.2635802855935891e-12,5.404590468328157e-12,0.8105057095530374,-0.6210114191060747,6.668170753921746e-12,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,center,0.0,0.0,107.9769465,10.0,5.4478710058525905e-12,2.2317057398864877e-11,0.8037858795657129,-0.6075717591314259,2.7764928404717467e-11,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,center,0.0,0.0,107.9769465,20.0,2.6629887673050484e-11,8.397496112716709e-11,0.7592339941519987,-0.5184679883039974,1.1060484880021757e-10,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,x_plus_q,107.9769465,0.0,107.9769465,5.0,5.246111198641135e-13,2.7346602396860143e-12,0.8390403676186923,-0.6780807352373847,3.259271359550128e-12,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,x_plus_q,107.9769465,0.0,107.9769465,10.0,2.839217770287237e-12,1.2078507769577111e-11,0.8096748889299478,-0.6193497778598955,1.4917725539864348e-11,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,x_plus_q,107.9769465,0.0,107.9769465,20.0,1.7086450406236207e-11,3.9991688680552827e-11,0.7006480820922395,-0.401296164184479,5.7078139086789034e-11,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,x_minus_q,-107.9769465,0.0,107.9769465,5.0,7.37410044790643e-13,3.34974548190166e-12,0.8195786678596441,-0.6391573357192883,4.087155526692303e-12,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,x_minus_q,-107.9769465,0.0,107.9769465,10.0,4.2413869678406385e-12,1.3180966235685325e-11,0.7565548741726656,-0.5131097483453314,1.7422353203525965e-11,ok
BW2_J1J2_D194_T90_PSI99_H525,453.0,x_minus_q,-107.9769465,0.0,107.9769465,20.0,1.696409961076371e-11,4.574283337746494e-11,0.7294701111606238,-0.45894022232124754,6.270693298822865e-11,ok
